interval_from,10_anomaly,10_mean,10_std,15_anomaly,15_mean,15_std,1_anomaly,1_mean,1_std,9_anomaly,9_mean,9_std,total_anomaly,total_mean,total_std
2019-09-11 00:00:00+00:00,False,-19.17504742796288,2.588997561177666,False,-22.08484536222326,2.843775830728396,False,-16.65734156891602,2.469505372627287,False,-18.028150640151917,2.37921989292376,False,-17.961806426733887,2.5703746681413007
2019-09-12 00:00:00+00:00,False,-18.703810472273258,2.58914068796413,False,-21.38843044216922,2.8438887484765565,False,-16.52398714211009,2.4697546261269316,False,-18.40278362739431,2.379412265673123,False,-18.336128472831597,2.5705490858428064
2019-09-17 00:00:00+00:00,False,-19.999155376143733,2.589856321896452,False,-18.067504295114627,2.844453337217361,False,-16.391296965351387,2.4710008936251553,False,-18.678277311586058,2.3803741294199394,False,-18.819160790204535,2.5714211743503363
2019-09-18 00:00:00+00:00,False,-21.729832298583567,2.589999448682916,False,-18.51868428797146,2.8445662549655215,False,-16.233188076224945,2.4712501471248,False,-18.722961789887165,2.3805665021693025,False,-19.375007076796845,2.5715955920518425
2019-09-24 00:00:00+00:00,False,-22.83707863828102,2.590858209401702,False,-19.864513867773496,2.845243761454487,False,-16.030811050392664,2.472745668122668,False,-19.474224006847496,2.381720738665482,False,-19.964795433652405,2.572642098260878
2019-09-29 00:00:00+00:00,False,-23.352080752640234,2.5915738433340234,False,-20.990388865042974,2.8458083501952913,False,-15.794250615823948,2.4739919356208913,False,-23.264556961897004,2.3826826024122982,False,-20.537751574214024,2.573514186768408
2019-09-30 00:00:00+00:00,False,-23.578512238744352,2.591716970120488,False,-21.870070673890936,2.845921267943452,False,-15.540825038565073,2.474241189120536,False,-24.47509368037941,2.3828749751616614,False,-21.040125615024273,2.573688604469914
2019-10-05 00:00:00+00:00,False,-23.820046693676503,2.592432604052809,False,-22.477320688428428,2.8464858566842564,False,-15.287852584662293,2.4754874566187595,False,-24.62211992192288,2.383836838908478,False,-21.418167672625692,2.574560692977444
2019-10-06 00:00:00+00:00,False,-24.255249434244323,2.5925757308392736,True,-22.785900302766482,2.8465987744324175,False,-15.052651520161891,2.475736710118404,False,-25.48236076894644,2.384029211657841,True,-21.618127863560822,2.57473511067895
2019-10-11 00:00:00+00:00,True,-24.562252656153447,2.5932913647715954,False,-22.769570911016142,2.847163363173222,False,-14.852540111110146,2.4769829776166277,True,-23.865221355398674,2.384991075404657,False,-21.586256304372235,2.5756071991864795
2019-10-12 00:00:00+00:00,False,-24.29408027483404,2.5934344915580594,False,-22.40209390728846,2.8472762809213825,False,-14.704836623553314,2.477232231116272,False,-24.468525336211577,2.3851834481540206,False,-21.268803111602466,2.5757816168879857
2019-10-17 00:00:00+00:00,False,-23.222737148945605,2.594150125490381,False,-21.732969256394323,2.847840869662187,False,-14.621555977154971,2.478478498614496,False,-20.016328229208103,2.3861453119008367,False,-20.663971151937726,2.5766537053955156
2019-10-18 00:00:00+00:00,False,-21.99615191006511,2.594293252276845,False,-21.114651205944142,2.847953787410348,True,-14.593499706047865,2.4787277521141404,False,-20.651525053943363,2.3863376846502,False,-19.97777429263888,2.5768281230970214
2019-10-23 00:00:00+00:00,False,-21.481234132998893,2.595008886209167,False,-20.97533257424817,2.8485183761511523,False,-14.606165997982048,2.4799740196123636,False,-20.428531782018844,2.3872995483970163,False,-19.468179151110455,2.5777002116045513
2019-10-24 00:00:00+00:00,False,-22.18347275778815,2.5951520129956314,False,-20.864087481863727,2.848631293899313,False,-14.64505304070756,2.4802232731120086,False,-22.4459737647161,2.3874919211463794,False,-19.310406862857906,2.5778746293060575
2019-10-29 00:00:00+00:00,False,-23.16267418541356,2.5958676469279527,False,-18.664343535303463,2.8491958826401174,False,-14.695659021974452,2.481469540610232,False,-23.32630020315409,2.3884537848931955,False,-19.348696635790457,2.5787467178135874
2019-10-30 00:00:00+00:00,False,-23.117224182090673,2.596010773714417,False,-17.806909557952487,2.849308800388278,False,-14.743482129532769,2.4817187941098764,False,-19.98327056540292,2.388646157642559,False,-19.344542195918283,2.578921135515093
2019-11-04 00:00:00+00:00,False,-21.374921040084423,2.596726407646739,False,-19.13450058496974,2.8498733891290824,False,-14.776985659093892,2.4829650616081,False,-19.044417494607686,2.389608021389375,False,-19.114183430493497,2.579793224022623
2019-11-05 00:00:00+00:00,False,-19.78121315585731,2.596869534433203,True,-20.386341289387307,2.8499863068772435,False,-14.796493338214583,2.4832143151077446,False,-19.565403688816627,2.3898003941387382,False,-18.692844871736046,2.579967641724129
2019-11-10 00:00:00+00:00,False,-19.997531330553084,2.5975851683655247,False,-19.579514585043864,2.850550895618048,False,-14.805294002412921,2.4844605826059682,False,-18.84627138653692,2.3907622578855547,False,-18.17049721310784,2.580839730231659
2019-11-16 00:00:00+00:00,False,-20.43158587984288,2.5984439290843104,False,-17.96921351788816,2.851228402107013,True,-14.806676487207001,2.4859561036038365,True,-17.831581776234998,2.391916494381734,False,-17.637111148070773,2.581886236440695
2019-11-17 00:00:00+00:00,False,-19.328233057345667,2.598587055870775,False,-17.169328665652557,2.851341319855174,False,-14.803929628114913,2.486205357103481,False,-17.896266851912483,2.3921088671310975,False,-17.18265737008676,2.5820606541422007
2019-11-22 00:00:00+00:00,False,-17.534633353944308,2.599302689803096,False,-16.990430601093692,2.8519059085959784,False,-14.80034226065474,2.4874516246017047,False,-19.44940515293993,2.3930707308779136,False,-16.897106572617698,2.5829327426497306
2019-11-23 00:00:00+00:00,False,-16.33444255947935,2.5994458165895606,False,-16.79225989572428,2.852018826344139,True,-14.799203220344582,2.487700878101349,True,-22.07524243761863,2.3932631036272767,True,-16.870429449125496,2.5831071603512363
2019-11-28 00:00:00+00:00,False,-16.19514796883511,2.600161450521882,True,-16.344414410879164,2.8525834150849434,False,-14.80380134270252,2.4889471455995724,False,-17.572093117183925,2.394224967374093,False,-17.140093663905077,2.5839792488587663
